"id","name","symbol","slug","num_market_pairs","date_added","tags","max_supply","circulating_supply","total_supply","platform","cmc_rank","last_updated","quote"
3620,"Atlas Protocol","ATP","atlas-protocol",9,"2018-11-27T00:00:00.000Z","[""marketing""]",10000000000,2576066702.77,4000001000,"{""id"":1839,""name"":""Binance Coin"",""symbol"":""BNB"",""slug"":""binance-coin"",""token_address"":""ATP-38C""}",788,"2020-09-26T03:51:18.000Z","{""USD"":{""price"":0.00125456071959,""volume_24h"":143703.945311982,""percent_change_1h"":-0.467382,""percent_change_24h"":1.25916,""percent_change_7d"":-17.9547,""market_cap"":3231832.09633897,""last_updated"":""2020-09-26T03:51:18.000Z""}}"
2949,"Kryll","KRL","kryll",6,"2018-07-19T00:00:00.000Z","[]",,30000443,49417348,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x464eBE77c293E473B48cFe96dDCf88fcF7bFDAC0""}",789,"2020-09-26T03:51:14.000Z","{""USD"":{""price"":0.107474614502,""volume_24h"":133929.596134916,""percent_change_1h"":0.563553,""percent_change_24h"":-8.87426,""percent_change_7d"":-13.1867,""market_cap"":3224286.046314224,""last_updated"":""2020-09-26T03:51:14.000Z""}}"
3842,"Caspian","CSP","caspian",5,"2019-04-05T00:00:00.000Z","[""asset-management""]",,449036296,1000000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xa6446d655a0c34bc4f05042ee88170d056cbaf45""}",790,"2020-09-26T03:51:19.000Z","{""USD"":{""price"":0.0071352093498,""volume_24h"":118276.908710628,""percent_change_1h"":-1.8177,""percent_change_24h"":-2.41456,""percent_change_7d"":-11.0976,""market_cap"":3203967.9776187604,""last_updated"":""2020-09-26T03:51:19.000Z""}}"
3948,"TERA","TERA","tera",9,"2019-05-21T00:00:00.000Z","[""mineable""]",,844711128,1000000000,,791,"2020-09-26T03:51:19.000Z","{""USD"":{""price"":0.0037633046108,""volume_24h"":677615.949549189,""percent_change_1h"":-1.29351,""percent_change_24h"":10.1025,""percent_change_7d"":-18.7049,""market_cap"":3178905.282796469,""last_updated"":""2020-09-26T03:51:19.000Z""}}"
3716,"Amoveo","VEO","amoveo",2,"2019-02-05T00:00:00.000Z","[""mineable"",""sha-256"",""platform"",""state-channels"",""smart-contracts""]",,68033.17744715,69838.17744715,,792,"2020-09-26T03:51:18.000Z","{""USD"":{""price"":46.6382241402,""volume_24h"":2437.71371456856,""percent_change_1h"":0.0262497,""percent_change_24h"":23.1117,""percent_change_7d"":-1.88767,""market_cap"":3172946.5787501815,""last_updated"":""2020-09-26T03:51:18.000Z""}}"
1454,"Lykke","LKK","lykke",4,"2016-11-14T00:00:00.000Z","[""marketplace"",""centralized-exchange"",""payments""]",,316809738.68,1285690000,,793,"2020-09-26T03:51:06.000Z","{""USD"":{""price"":0.00998639216972,""volume_24h"":0,""percent_change_1h"":-4.01172e-11,""percent_change_24h"":-0.156477,""percent_change_7d"":-9.47184,""market_cap"":3163786.2936449917,""last_updated"":""2020-09-26T03:51:06.000Z""}}"
2343,"CanYaCoin","CAN","canyacoin",2,"2018-01-07T00:00:00.000Z","[""platform"",""crowdsourcing"",""sharing-economy"",""binance-chain""]",,95826991,95826991,"{""id"":1839,""name"":""Binance Coin"",""symbol"":""BNB"",""slug"":""binance-coin"",""token_address"":""CAN-677""}",794,"2020-09-26T03:51:09.000Z","{""USD"":{""price"":0.03297791513,""volume_24h"":2895.68798759739,""percent_change_1h"":-3.89055,""percent_change_24h"":-4.50745,""percent_change_7d"":-21.5409,""market_cap"":3160174.3763612737,""last_updated"":""2020-09-26T03:51:09.000Z""}}"
3763,"ODUWA","OWC","oduwa",7,"2019-02-25T00:00:00.000Z","[""mineable"",""marketplace""]",,4188883.54153,14895857.8285,,795,"2020-09-26T03:51:19.000Z","{""USD"":{""price"":0.75386167661,""volume_24h"":33762.2432149898,""percent_change_1h"":-3.5023,""percent_change_24h"":1.36457,""percent_change_7d"":-19.8014,""market_cap"":3157838.7697418407,""last_updated"":""2020-09-26T03:51:19.000Z""}}"
3679,"Earneo","RNO","earneo",1,"2019-01-08T00:00:00.000Z","[""payments""]",,254552776,650000000,"{""id"":1839,""name"":""Binance Coin"",""symbol"":""BNB"",""slug"":""binance-coin"",""token_address"":""RNO-14E""}",796,"2020-09-26T03:51:18.000Z","{""USD"":{""price"":0.0123324646823,""volume_24h"":16990.2392733501,""percent_change_1h"":0.0181863,""percent_change_24h"":1.57309,""percent_change_7d"":-3.70568,""market_cap"":3139263.119801423,""last_updated"":""2020-09-26T03:51:18.000Z""}}"
4100,"qiibee","QBX","qiibee",1,"2019-07-16T00:00:00.000Z","[]",,766436289.205728,1380392157,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x2467aa6b5a2351416fd4c3def8462d841feeecec""}",797,"2020-09-26T03:51:19.000Z","{""USD"":{""price"":0.00407507528632,""volume_24h"":534.049340154633,""percent_change_1h"":0.0168916,""percent_change_24h"":1.69041,""percent_change_7d"":-17.7897,""market_cap"":3123285.5806810707,""last_updated"":""2020-09-26T03:51:19.000Z""}}"
5144,"Qitmeer","PMEER","qitmeer",5,"2020-08-19T00:00:00.000Z","[]",,85581490,200287810,,798,"2020-09-26T03:51:23.000Z","{""USD"":{""price"":0.0362341724185,""volume_24h"":540247.601265548,""percent_change_1h"":1.83294,""percent_change_24h"":1.10367,""percent_change_7d"":18.1188,""market_cap"":3100974.464492134,""last_updated"":""2020-09-26T03:51:23.000Z""}}"
3029,"Zel","ZEL","zel",15,"2018-08-02T00:00:00.000Z","[""mineable"",""equihash"",""distributed-computing"",""privacy"",""filesharing""]",210000000,114082050,114082050,,799,"2020-09-26T03:51:14.000Z","{""USD"":{""price"":0.0269511109328,""volume_24h"":1276028.04748502,""percent_change_1h"":0.588036,""percent_change_24h"":1.08368,""percent_change_7d"":-9.83834,""market_cap"":3074637.984991236,""last_updated"":""2020-09-26T03:51:14.000Z""}}"
3626,"RSK Smart Bitcoin","RBTC","rsk-smart-bitcoin",5,"2018-12-05T00:00:00.000Z","[""mineable""]",,287.348525467944,20999763.5577,,800,"2020-09-26T03:51:18.000Z","{""USD"":{""price"":10679.3743525,""volume_24h"":387217.213092862,""percent_change_1h"":-0.00248876,""percent_change_24h"":0.216411,""percent_change_7d"":-1.02292,""market_cap"":3068702.4731110544,""last_updated"":""2020-09-26T03:51:18.000Z""}}"
3616,"Blockchain Certified Data Token","BCDT","blockchain-certified-data-token",1,"2018-11-28T00:00:00.000Z","[]",,37835044.3888619,40835044.3888619,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xacfa209fb73bf3dd5bbfb1101b9bc999c49062a5""}",801,"2020-09-26T03:51:18.000Z","{""USD"":{""price"":0.081053689339,""volume_24h"":765.762505072949,""percent_change_1h"":-0.0797441,""percent_change_24h"":3.96963,""percent_change_7d"":1.68302,""market_cap"":3066669.934022088,""last_updated"":""2020-09-26T03:51:18.000Z""}}"
2653,"Auctus","AUC","auctus",17,"2018-04-20T00:00:00.000Z","[""defi""]",,34670947.1179606,65829633.01477,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xc12d099be31567add4e4e4d0d45691c3f58f5663""}",802,"2020-09-26T03:51:13.000Z","{""USD"":{""price"":0.0883793715902,""volume_24h"":51462.7920453481,""percent_change_1h"":0.0611415,""percent_change_24h"":4.84734,""percent_change_7d"":-25.2315,""market_cap"":3064196.5187224136,""last_updated"":""2020-09-26T03:51:13.000Z""}}"
6938,"YFDAI.FINANCE","YF-DAI","yfdai-finance",1,"2020-09-08T00:00:00.000Z","[]",21000,5745,21000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xf4CD3d3Fda8d7Fd6C5a500203e38640A70Bf9577""}",803,"2020-09-26T03:51:29.000Z","{""USD"":{""price"":533.257241331,""volume_24h"":239912.793892672,""percent_change_1h"":-0.28857,""percent_change_24h"":-2.40281,""percent_change_7d"":3.87989,""market_cap"":3063562.851446595,""last_updated"":""2020-09-26T03:51:29.000Z""}}"
2019,"Viberate","VIB","viberate",21,"2017-10-06T00:00:00.000Z","[""media"",""music""]",,193469794.431597,200000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x2c974b2d0ba1716e644c1fc59982a89ddd2ff724""}",804,"2020-09-26T03:51:08.000Z","{""USD"":{""price"":0.01580911362,""volume_24h"":873268.594108619,""percent_change_1h"":0.185102,""percent_change_24h"":5.67269,""percent_change_7d"":-4.27583,""market_cap"":3058585.96220716,""last_updated"":""2020-09-26T03:51:08.000Z""}}"
1947,"Monetha","MTH","monetha",7,"2017-09-06T00:00:00.000Z","[""marketplace"",""reputation"",""smart-contracts""]",,402400000,402400000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xaf4dce16da2877f8c9e00544c93b62ac40631f16""}",805,"2020-09-26T03:51:07.000Z","{""USD"":{""price"":0.0075745767933,""volume_24h"":78823.0958179054,""percent_change_1h"":0.63142,""percent_change_24h"":4.90038,""percent_change_7d"":-0.59037,""market_cap"":3048009.70162392,""last_updated"":""2020-09-26T03:51:07.000Z""}}"
7028,"yieldfarming.insure","SAFE","yieldfarming-insure",5,"2020-09-14T00:00:00.000Z","[]",80000,7691,50000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x1aa61c196e76805fcbe394ea00e4ffced24fc469""}",806,"2020-09-26T03:51:29.000Z","{""USD"":{""price"":394.720776041,""volume_24h"":23737819.8925846,""percent_change_1h"":-2.59406,""percent_change_24h"":3.94524,""percent_change_7d"":-1.42024,""market_cap"":3035797.488531331,""last_updated"":""2020-09-26T03:51:29.000Z""}}"
833,"GridCoin","GRC","gridcoin",5,"2015-02-28T00:00:00.000Z","[""mineable"",""dpor"",""scrypt""]",,401800471.18724,432453503.33542,,807,"2020-09-26T03:51:06.000Z","{""USD"":{""price"":0.00746950163189,""volume_24h"":2939.54279309204,""percent_change_1h"":-2.14553,""percent_change_24h"":4.39864,""percent_change_7d"":10.6893,""market_cap"":3001249.2752272603,""last_updated"":""2020-09-26T03:51:06.000Z""}}"
1636,"XTRABYTES","XBY","xtrabytes",2,"2017-04-20T00:00:00.000Z","[""posign""]",650000000,430000000,650000000,,808,"2020-09-26T03:51:06.000Z","{""USD"":{""price"":0.00697052351607,""volume_24h"":2149.68482950853,""percent_change_1h"":-1.40513,""percent_change_24h"":-5.6957,""percent_change_7d"":-18.3293,""market_cap"":2997325.1119101,""last_updated"":""2020-09-26T03:51:06.000Z""}}"
2453,"EDUCare","EKT","educare",6,"2018-01-23T00:00:00.000Z","[""education"",""smart-contracts""]",,724297908.475,724297908.475,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x4ecdb6385f3db3847f9c4a9bf3f9917bb27a5452""}",809,"2020-09-26T03:51:10.000Z","{""USD"":{""price"":0.00413424399565,""volume_24h"":450130.252522854,""percent_change_1h"":-0.0575218,""percent_change_24h"":-0.375664,""percent_change_7d"":-3.09982,""market_cap"":2994424.279174622,""last_updated"":""2020-09-26T03:51:10.000Z""}}"
1786,"SunContract","SNC","suncontract",10,"2017-07-06T00:00:00.000Z","[""energy""]",122707503,122707502.692962,122707502.692962,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xF4134146AF2d511Dd5EA8cDB1C4AC88C57D60404""}",810,"2020-09-26T03:51:07.000Z","{""USD"":{""price"":0.0241954044445,""volume_24h"":282610.793253414,""percent_change_1h"":-0.0482465,""percent_change_24h"":-3.07392,""percent_change_7d"":-8.75674,""market_cap"":2968957.6560307886,""last_updated"":""2020-09-26T03:51:07.000Z""}}"
4702,"Rupiah Token","IDRT","rupiah-token",15,"2019-09-24T00:00:00.000Z","[""stablecoin"",""stablecoin-asset-backed""]",,44274146176,144212000000,"{""id"":1839,""name"":""Binance Coin"",""symbol"":""BNB"",""slug"":""binance-coin"",""token_address"":""IDRTB-178""}",811,"2020-09-26T03:51:23.000Z","{""USD"":{""price"":0.0000668845364875,""volume_24h"":339743.105169999,""percent_change_1h"":-0.0657099,""percent_change_24h"":-0.130828,""percent_change_7d"":-1.02511,""market_cap"":2961255.745361581,""last_updated"":""2020-09-26T03:51:23.000Z""}}"
895,"Xaurum","XAUR","xaurum",4,"2015-04-21T00:00:00.000Z","[""asset-management"",""stablecoin"",""stablecoin-asset-backed""]",,71186303.492161,71186303.492161,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x4DF812F6064def1e5e029f1ca858777CC98D2D81""}",812,"2020-09-26T03:51:06.000Z","{""USD"":{""price"":0.0407122077586,""volume_24h"":8972.09458013955,""percent_change_1h"":17.3509,""percent_change_24h"":4.93926,""percent_change_7d"":29.9218,""market_cap"":2898151.577339612,""last_updated"":""2020-09-26T03:51:06.000Z""}}"
3052,"GoCrypto Token","GOC","gocrypto-token",3,"2018-08-03T00:00:00.000Z","[]",327902034,203327910,327902034,"{""id"":1831,""name"":""Bitcoin Cash"",""symbol"":""BCH"",""slug"":""bitcoin-cash"",""token_address"":""3f83fa9f168f01d68933ef5fdb77143b2376ba7bf3a78175258861982d90d500""}",813,"2020-09-26T03:51:14.000Z","{""USD"":{""price"":0.0141828385749,""volume_24h"":5781.7045932744,""percent_change_1h"":-0.0752319,""percent_change_24h"":1.71935,""percent_change_7d"":-2.26923,""market_cap"":2883766.9253017954,""last_updated"":""2020-09-26T03:51:14.000Z""}}"
4754,"INLOCK","ILK","inlock",3,"2019-11-01T00:00:00.000Z","[]",,1254488617.29295,4400000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xf784682c82526e245f50975190ef0fff4e4fc077""}",814,"2020-09-26T03:51:23.000Z","{""USD"":{""price"":0.00227653143525,""volume_24h"":4273.09601512311,""percent_change_1h"":-0.821316,""percent_change_24h"":15.8137,""percent_change_7d"":10.337,""market_cap"":2855882.7724307072,""last_updated"":""2020-09-26T03:51:23.000Z""}}"
1677,"Etheroll","DICE","etheroll",2,"2017-05-17T00:00:00.000Z","[""gambling""]",7001623,7001622.64879442,7001622.64879442,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x2e071D2966Aa7D8dECB1005885bA1977D6038A65""}",815,"2020-09-26T03:51:07.000Z","{""USD"":{""price"":0.407507528632,""volume_24h"":0.407507528632049,""percent_change_1h"":0.0170217,""percent_change_24h"":-4.16477,""percent_change_7d"":-15.1313,""market_cap"":2853213.942024052,""last_updated"":""2020-09-26T03:51:07.000Z""}}"
5437,"BIZZCOIN","BIZZ","bizzcoin",7,"2020-04-12T00:00:00.000Z","[]",320000000,3388702.25,320000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x7a8ca2f815a260660158a38c34ca321a3605ecfe""}",816,"2020-09-26T03:51:24.000Z","{""USD"":{""price"":0.834556933501,""volume_24h"":243421.785770155,""percent_change_1h"":3.81169,""percent_change_24h"":-0.115944,""percent_change_7d"":1.60028,""market_cap"":2828064.958307939,""last_updated"":""2020-09-26T03:51:24.000Z""}}"
2661,"Tripio","TRIO","tripio",10,"2018-04-23T00:00:00.000Z","[""hospitality""]",,3750000000,5000000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x8b40761142b9aa6dc8964e61d0585995425c3d94""}",817,"2020-09-26T03:51:13.000Z","{""USD"":{""price"":0.00075401769467,""volume_24h"":293914.626355244,""percent_change_1h"":-0.340298,""percent_change_24h"":1.43134,""percent_change_7d"":-3.87078,""market_cap"":2827566.3550124997,""last_updated"":""2020-09-26T03:51:13.000Z""}}"
2630,"PolySwarm","NCT","polyswarm",5,"2018-04-10T00:00:00.000Z","[""cybersecurity"",""smart-contracts""]",,1546457129.50965,1885913075.85154,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x9e46a38f5daabe8683e10793b06749eef7d733d1""}",818,"2020-09-26T03:51:13.000Z","{""USD"":{""price"":0.00182662927829,""volume_24h"":3281.96302976288,""percent_change_1h"":-2.04461,""percent_change_24h"":-1.02087,""percent_change_7d"":-3.65547,""market_cap"":2824803.870382637,""last_updated"":""2020-09-26T03:51:13.000Z""}}"
2314,"Cryptopay","CPAY","cryptopay",1,"2017-12-28T00:00:00.000Z","[""medium-of-exchange""]",,68371944,90414745,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x0ebb614204e47c09b6c3feb9aaecad8ee060e23e""}",819,"2020-09-26T03:51:10.000Z","{""USD"":{""price"":0.0409504060046,""volume_24h"":0,""percent_change_1h"":0,""percent_change_24h"":-1.17009,""percent_change_7d"":7.15572,""market_cap"":2799858.866123775,""last_updated"":""2020-09-26T03:51:10.000Z""}}"
2535,"Edge","DADI","edge",2,"2018-02-19T00:00:00.000Z","[""platform"",""distributed-computing"",""filesharing"",""ipfs""]",100000000,100000000,100000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xfb2f26f266fb2805a387230f2aa0a331b4d96fba""}",820,"2020-09-26T03:51:12.000Z","{""USD"":{""price"":0.0277791336445,""volume_24h"":59.5969921922111,""percent_change_1h"":0.0678368,""percent_change_24h"":0.0711162,""percent_change_7d"":-26.5877,""market_cap"":2777913.3644499998,""last_updated"":""2020-09-26T03:51:12.000Z""}}"
1745,"Dinastycoin","DCY","dinastycoin",2,"2017-06-24T00:00:00.000Z","[""mineable""]",,1981401851.60013,1981401851.60013,,821,"2020-09-26T03:51:07.000Z","{""USD"":{""price"":0.00139891996099,""volume_24h"":9020.48075725446,""percent_change_1h"":0.015042,""percent_change_24h"":8.3317,""percent_change_7d"":79.5851,""market_cap"":2771822.6009459677,""last_updated"":""2020-09-26T03:51:07.000Z""}}"
2714,"Nexty","NTY","nexty",3,"2018-05-07T00:00:00.000Z","[""mineable""]",180000000000,157177714004.206,180000000000,,822,"2020-09-26T03:51:13.000Z","{""USD"":{""price"":0.0000176203825697,""volume_24h"":706.808284350787,""percent_change_1h"":-0.0813408,""percent_change_24h"":1.68571,""percent_change_7d"":-11.0378,""market_cap"":2769531.452185003,""last_updated"":""2020-09-26T03:51:13.000Z""}}"
4815,"EURBASE","EBASE","eurbase",8,"2019-10-21T00:00:00.000Z","[""stablecoin"",""stablecoin-asset-backed""]",,2884334,5000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x86fadb80d8d2cff3c3680819e4da99c10232ba0f""}",823,"2020-09-26T03:51:23.000Z","{""USD"":{""price"":0.959745748361,""volume_24h"":890.310828303338,""percent_change_1h"":-0.0852607,""percent_change_24h"":4.56311,""percent_change_7d"":1.94969,""market_cap"":2768227.2933530766,""last_updated"":""2020-09-26T03:51:23.000Z""}}"
3846,"VeriBlock","VBK","veriblock",2,"2019-04-05T00:00:00.000Z","[""mineable""]",2100000000,658212509.585434,936201869.385434,,824,"2020-09-26T03:51:18.000Z","{""USD"":{""price"":0.00418231410964,""volume_24h"":1909.40258443953,""percent_change_1h"":-2.48227,""percent_change_24h"":-4.68839,""percent_change_7d"":-17.3661,""market_cap"":2752851.465980714,""last_updated"":""2020-09-26T03:51:18.000Z""}}"
5625,"LUKSO","LYXe","lukso",3,"2020-05-25T00:00:00.000Z","[]",100000000,3803994.48929211,100000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xA8b919680258d369114910511cc87595aec0be6D""}",825,"2020-09-26T03:51:24.000Z","{""USD"":{""price"":0.721338775594,""volume_24h"":1340311.66660374,""percent_change_1h"":-0.45267,""percent_change_24h"":-1.07749,""percent_change_7d"":-4.09303,""market_cap"":2743968.7272722935,""last_updated"":""2020-09-26T03:51:24.000Z""}}"
6409,"Ethverse","ETHV","ethverse",3,"2020-08-10T00:00:00.000Z","[]",40000000,9230359,40000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xeeeeeeeee2af8d0e1940679860398308e0ef24d6""}",826,"2020-09-26T03:51:28.000Z","{""USD"":{""price"":0.296547514571,""volume_24h"":40912.6610720098,""percent_change_1h"":-0.146024,""percent_change_24h"":-7.98868,""percent_change_7d"":46.0877,""market_cap"":2737240.020048061,""last_updated"":""2020-09-26T03:51:28.000Z""}}"
2945,"ContentBox","BOX","contentbox",5,"2018-07-19T00:00:00.000Z","[]",,993785231.34,3000000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x63f584fa56e60e4d0fe8802b27c7e6e3b33e007f""}",827,"2020-09-26T03:51:14.000Z","{""USD"":{""price"":0.00272493492667,""volume_24h"":2711913.14316368,""percent_change_1h"":0.505873,""percent_change_24h"":-6.24744,""percent_change_7d"":2.11212,""market_cap"":2708000.0864871917,""last_updated"":""2020-09-26T03:51:14.000Z""}}"
5155,"Nyzo","NYZO","nyzo",5,"2020-01-21T00:00:00.000Z","[]",,11919651.239873,100000000,,828,"2020-09-26T03:51:23.000Z","{""USD"":{""price"":0.227138826278,""volume_24h"":1286307.55196265,""percent_change_1h"":-0.0724334,""percent_change_24h"":-2.77267,""percent_change_7d"":-15.4945,""market_cap"":2707415.5922678607,""last_updated"":""2020-09-26T03:51:23.000Z""}}"
2429,"Mobius","MOBI","mobius",6,"2018-01-19T00:00:00.000Z","[""platform"",""payments""]",,515082884.002369,888000000,"{""id"":512,""name"":""Stellar"",""symbol"":""XLM"",""slug"":""stellar"",""token_address"":""GA6HCMBLTZS5VYYBCATRBRZ3BZJMAFUDKYYF6AH6MVCMGWMRDNSWJPIH""}",829,"2020-09-26T03:51:09.000Z","{""USD"":{""price"":0.00525049209879,""volume_24h"":66.6055484225122,""percent_change_1h"":0.00102283,""percent_change_24h"":11.915,""percent_change_7d"":-0.125892,""market_cap"":2704438.6126764044,""last_updated"":""2020-09-26T03:51:09.000Z""}}"
4224,"Mcashchain","MCASH","mcashchain",8,"2019-08-07T00:00:00.000Z","[""mineable""]",,998327161,1016832101,"{""id"":1839,""name"":""Binance Coin"",""symbol"":""BNB"",""slug"":""binance-coin"",""token_address"":""MCASH-869""}",830,"2020-09-26T03:51:20.000Z","{""USD"":{""price"":0.00270431823122,""volume_24h"":1449.7850055755,""percent_change_1h"":0.426452,""percent_change_24h"":-17.2653,""percent_change_7d"":-4.07463,""market_cap"":2699794.342214404,""last_updated"":""2020-09-26T03:51:20.000Z""}}"
2507,"THEKEY","TKY","thekey",6,"2018-02-07T00:00:00.000Z","[""platform"",""identity""]",,6210789109.44993,9795844687,"{""id"":1376,""name"":""Neo"",""symbol"":""NEO"",""slug"":""neo"",""token_address"":""132947096727c84c7f9e076c90f08fec3bc17f18""}",831,"2020-09-26T03:51:10.000Z","{""USD"":{""price"":0.000433971476917,""volume_24h"":1929.1927224445,""percent_change_1h"":2.53396,""percent_change_24h"":0.20269,""percent_change_7d"":-11.1454,""market_cap"":2695305.322648005,""last_updated"":""2020-09-26T03:51:10.000Z""}}"
3325,"Robotina","ROX","robotina",10,"2018-09-21T00:00:00.000Z","[""energy"",""iot""]",,304947473.044292,331614076.921422,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x574f84108a98c575794f75483d801d1d5dc861a5""}",832,"2020-09-26T03:51:15.000Z","{""USD"":{""price"":0.00882041110674,""volume_24h"":308.411514799024,""percent_change_1h"":-0.0820335,""percent_change_24h"":4.37078,""percent_change_7d"":72.3759,""market_cap"":2689762.07821217,""last_updated"":""2020-09-26T03:51:15.000Z""}}"
3839,"Bitcoin Rhodium","XRC","bitcoin-rhodium",6,"2019-04-04T00:00:00.000Z","[""mineable"",""pow"",""x13"",""medium-of-exchange""]",2100000,1032216.58512384,1297092.5,,833,"2020-09-26T03:51:18.000Z","{""USD"":{""price"":2.60023334386,""volume_24h"":16191.9435840327,""percent_change_1h"":0.790287,""percent_change_24h"":-3.49997,""percent_change_7d"":-18.7694,""market_cap"":2684003.9827243127,""last_updated"":""2020-09-26T03:51:18.000Z""}}"
4051,"Parachute","PAR","parachute",7,"2019-06-25T00:00:00.000Z","[]",,568283570.885612,999628334,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x1beef31946fbbb40b877a72e4ae04a8d1a5cee06""}",834,"2020-09-26T03:51:19.000Z","{""USD"":{""price"":0.00471842443105,""volume_24h"":193316.448602878,""percent_change_1h"":1.42372,""percent_change_24h"":-1.03733,""percent_change_7d"":-19.9509,""market_cap"":2681403.0846310062,""last_updated"":""2020-09-26T03:51:19.000Z""}}"
2178,"Upfiring","UFR","upfiring",7,"2017-11-14T00:00:00.000Z","[""media"",""distributed-computing"",""filesharing""]",,24000000.0057881,24000000.0057881,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xea097a2b1db00627b2fa17460ad260c016016977""}",835,"2020-09-26T03:51:09.000Z","{""USD"":{""price"":0.111283419201,""volume_24h"":38293.9194475915,""percent_change_1h"":-0.851692,""percent_change_24h"":17.4031,""percent_change_7d"":10.239,""market_cap"":2670802.0614681197,""last_updated"":""2020-09-26T03:51:09.000Z""}}"
